Cod Unidade;Código da Unidade de Ensino - SISTEC;Classe;Código Municipio com DV;Instituição;Jornada de Trabalho;Município;Número de registros;Região;RSC;Titulação;Unidade de Lotação;Vinculo Carreira;Vinculo Contrato;Vinculo Professor
43;13863;E;1501808;IFPA;40h;Breves;1;;Não Possui;Especialização;Campus Breves;Pcctae;Efetivo;Não
13;2916;C;1500602;IFPA;40h;Altamira;1;;Não Possui;Especialização;Campus Altamira;Pcctae;Efetivo;Não
43;13863;D;1501808;IFPA;40h;Breves;1;;Não Possui;Especialização;Campus Breves;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;25h;Belm;1;;Não Possui;Mestrado;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
320;2917;C;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Rural;Pcctae;Efetivo;Não
444;13395;D;1506807;IFPA;40h;Santarm;1;;Não Possui;Especialização;Campus Santarém;Pcctae;Efetivo;Não
319;2919;D;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Industrial;Pcctae;Efetivo;Não
16;32043;C;1500800;IFPA;40h;Ananindeua;1;;Não Possui;Especialização;Campus Ananindeua;Pcctae;Efetivo;Não
113;2914;E;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Campus Belém;Pcctae;Efetivo;Não
366;32045;C;1505536;IFPA;40h;Parauapebas;1;;Não Possui;Especialização;Campus Parauapebas;Pcctae;Efetivo;Não
362;32357;C;1505502;IFPA;40h;Paragominas;1;;Não Possui;Especialização;Campus Paragominas;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
2;32366;D;2600054;IFPE;DE;Abreu e Lima;1;;RSC III;Mestrado;Campus Abreu e Lima;Ebtt;Efetivo;Sim
362;32357;D;1505502;IFPA;40h;Paragominas;1;;Não Possui;Especialização;Campus Paragominas;Pcctae;Efetivo;Não
123;3526;D;1501709;IFPA;40h;Bragana;1;;Não Possui;Especialização;Campus Bragança;Pcctae;Efetivo;Não
444;13395;D;1506807;IFPA;40h;Santarm;1;;Não Possui;Especialização;Campus Santarém;Pcctae;Efetivo;Não
609;;E;3152501;IFSULDEMINAS;40h;Pouso Alegre;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Sul de Minas Gerais;Pcctae;Efetivo;Não
319;2919;E;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Industrial;Pcctae;Efetivo;Não
113;2914;D;1501402;IFPA;40h;Belm;1;;Não Possui;Graduação;Campus Belém;Pcctae;Efetivo;Não
161;2915;D;1502400;IFPA;40h;Castanhal;1;;Não Possui;Mestrado;Campus Castanhal;Pcctae;Efetivo;Não
383;2873;D;2611101;IF SERTÃO-PE;DE;Petrolina;1;;Não Possui;Doutorado;Campus Petrolina;Ebtt;Efetivo;Sim
143;12485;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Mestrado;Campus Campo Grande;Pcctae;Efetivo;Não
123;3526;C;1501709;IFPA;40h;Bragana;1;;Não Possui;Especialização;Campus Bragança;Pcctae;Efetivo;Não
320;2917;C;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Rural;Pcctae;Efetivo;Não
613;;D;1501402;IFPA;40h;Belm;1;;Não Possui;Educação Básica;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
366;32045;C;1505536;IFPA;40h;Parauapebas;1;;Não Possui;Especialização;Campus Parauapebas;Pcctae;Efetivo;Não
139;32358;C;1502103;IFPA;40h;Camet;1;;Não Possui;Especialização;Campus Cametá;Pcctae;Efetivo;Não
444;13395;E;1506807;IFPA;40h;Santarm;1;;Não Possui;Mestrado;Campus Santarém;Pcctae;Efetivo;Não
139;32358;C;1502103;IFPA;40h;Camet;1;;Não Possui;Especialização;Campus Cametá;Pcctae;Efetivo;Não
143;12485;D;5002704;IFMS;DE;Campo Grande;1;;RSC III;Mestrado;Campus Campo Grande;Ebtt;Efetivo;Sim
161;2915;E;1502400;IFPA;40h;Castanhal;1;;Não Possui;Especialização;Campus Castanhal;Pcctae;Efetivo;Não
21;13892;D;5001102;IFMS;40h;Aquidauana;1;;Não Possui;Educação Básica;Campus Aquidauana;Pcctae;Efetivo;Não
143;12485;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Mestrado;Campus Campo Grande;Pcctae;Efetivo;Não
366;32045;C;1505536;IFPA;40h;Parauapebas;1;;Não Possui;Mestrado;Campus Parauapebas;Pcctae;Efetivo;Não
320;2917;E;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Rural;Pcctae;Efetivo;Não
320;2917;C;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Rural;Pcctae;Efetivo;Não
345;13447;D;5006200;IFMS;DE;Nova Andradina;1;;RSC II;Especialização;Campus Nova Andradina;Ebtt;Efetivo;Sim
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;RSC III;Mestrado;Campus Aquidauana;Ebtt;Efetivo;Sim
444;13395;D;1506807;IFPA;40h;Santarm;1;;Não Possui;Especialização;Campus Santarém;Pcctae;Efetivo;Não
43;13863;D;1501808;IFPA;40h;Breves;1;;Não Possui;Graduação;Campus Breves;Pcctae;Efetivo;Não
266;13396;D;1503606;IFPA;40h;Itaituba;1;;Não Possui;Especialização;Campus Itaituba;Pcctae;Efetivo;Não
511;2918;D;1508100;IFPA;40h;Tucuru;1;;Não Possui;Mestrado;Campus Tucuruí;Pcctae;Efetivo;Não
113;2914;E;1501402;IFPA;40h;Belm;1;;Não Possui;Mestrado;Campus Belém;Pcctae;Efetivo;Não
1;3524;E;1500107;IFPA;40h;Abaetetuba;1;;Não Possui;Graduação;Campus Abaetetuba;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
320;2917;E;1504208;IFPA;40h;Marab;1;;Não Possui;Especialização;Campus Marabá Rural;Pcctae;Efetivo;Não
702;32049;C;1508209;IFPA;40h;Vigia;1;;Não Possui;Aperfeiçoamento;Campus Avançado Vigia;Pcctae;Efetivo;Não
345;13447;D;5006200;IFMS;DE;Nova Andradina;1;;Não Possui;Doutorado;Campus Nova Andradina;Ebtt;Efetivo;Sim
123;3526;D;1501709;IFPA;40h;Bragana;1;;Não Possui;Especialização;Campus Bragança;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
444;13395;D;1506807;IFPA;40h;Santarm;1;;Não Possui;Mestrado;Campus Santarém;Pcctae;Efetivo;Não
333;14171;D;3143302;IFNMG;DE;Montes Claros;1;;RSC III;Mestrado;Campus Montes Claros;Ebtt;Efetivo;Sim
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;RSC III;Mestrado;Campus Aquidauana;Ebtt;Efetivo;Sim
43;13863;C;1501808;IFPA;40h;Breves;1;;Não Possui;Especialização;Campus Breves;Pcctae;Efetivo;Não
139;32358;D;1502103;IFPA;DE;Camet;1;;RSC III;Mestrado;Campus Cametá;Ebtt;Efetivo;Sim
123;3526;C;1501709;IFPA;40h;Bragana;1;;Não Possui;Graduação;Campus Bragança;Pcctae;Efetivo;Não
85;13463;C;3162500;IF SUDESTE MG;40h;So Joo del Rei;1;;Não Possui;Graduação;Campus São João del Rei;Pcctae;Efetivo;Não
16;32043;C;1500800;IFPA;40h;Ananindeua;1;;Não Possui;Especialização;Campus Ananindeua;Pcctae;Efetivo;Não
139;32358;C;1502103;IFPA;40h;Camet;1;;Não Possui;Especialização;Campus Cametá;Pcctae;Efetivo;Não
613;;D;1501402;IFPA;40h;Belm;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
43;13863;E;1501808;IFPA;40h;Breves;1;;Não Possui;Especialização;Campus Breves;Pcctae;Efetivo;Não
350;32074;D;1505106;IFPA;40h;îbidos;1;;Não Possui;Graduação;Campus Óbidos;Pcctae;Efetivo;Não
278;3367;D;3134202;IFTM;40h;Ituiutaba;1;;Não Possui;Mestrado;Campus Ituiutaba;Pcctae;Efetivo;Não
161;2915;D;1502400;IFPA;DE;Castanhal;1;;RSC III;Mestrado;Campus Castanhal;Ebtt;Efetivo;Sim
21;13892;D;5001102;IFMS;40h;Aquidauana;1;;Não Possui;Graduação;Campus Aquidauana;Pcctae;Efetivo;Não
511;2918;E;1508100;IFPA;25h;Tucuru;1;;Não Possui;Especialização;Campus Tucuruí;Pcctae;Efetivo;Não
143;12485;C;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Campus Campo Grande;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Mestrado;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
508;13891;D;5008305;IFMS;DE;Trs Lagoas;1;;RSC III;Mestrado;Campus Três Lagoas;Ebtt;Efetivo;Sim
345;13447;D;5006200;IFMS;DE;Nova Andradina;1;;Não Possui;Doutorado;Campus Nova Andradina;Ebtt;Efetivo;Sim
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;RSC III;Mestrado;Campus Aquidauana;Ebtt;Efetivo;Sim
508;13891;D;5008305;IFMS;DE;Trs Lagoas;1;;Não Possui;Doutorado;Campus Três Lagoas;Ebtt;Efetivo;Sim
233;42565;D;5003702;IFMS;DE;Dourados;1;;Não Possui;Doutorado;Campus Dourados;Ebtt;Efetivo;Sim
362;32357;C;1505502;IFPA;40h;Paragominas;1;;Não Possui;Graduação;Campus Paragominas;Pcctae;Efetivo;Não
1;3524;E;1500107;IFPA;40h;Abaetetuba;1;;Não Possui;Especialização;Campus Abaetetuba;Pcctae;Efetivo;Não
320;2917;E;1504208;IFPA;40h;Marab;1;;Não Possui;Doutorado;Campus Marabá Rural;Pcctae;Efetivo;Não
350;32074;C;1505106;IFPA;40h;îbidos;1;;Não Possui;Educação Básica;Campus Óbidos;Pcctae;Efetivo;Não
115;2858;E;2601706;IFPE;25h;Belo Jardim;1;;Não Possui;Especialização;Campus Belo Jardim;Pcctae;Efetivo;Não
612;;E;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
538;2860;D;2616407;IFPE;40h;Vitria de Santo Anto;1;;Não Possui;Educação Básica;Campus Vitória de Santo Antão;Pcctae;Efetivo;Não
339;42566;D;5005707;IFMS;DE;Navira;1;;RSC III;Mestrado;Campus Naviraí;Ebtt;Efetivo;Sim
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;Não Possui;Doutorado;Campus Aquidauana;Ebtt;Efetivo;Sim
107;2857;D;2601409;IFPE;40h;Barreiros;1;;Não Possui;Especialização;Campus Barreiros;Pcctae;Efetivo;Não
6;14106;D;2600104;IFPE;40h;Afogados da Ingazeira;1;;Não Possui;Especialização;Campus Afogados da Ingazeira;Pcctae;Efetivo;Não
350;32074;C;1505106;IFPA;40h;îbidos;1;;Não Possui;Graduação;Campus Óbidos;Pcctae;Efetivo;Não
375;32365;E;2610707;IFPE;40h;Paulista;1;;Não Possui;Mestrado;Campus Paulista;Pcctae;Efetivo;Não
113;2914;E;1501402;IFPA;40h;Belm;1;;Não Possui;Graduação;Campus Belém;Pcctae;Efetivo;Não
366;32045;E;1505536;IFPA;40h;Parauapebas;1;;Não Possui;Especialização;Campus Parauapebas;Pcctae;Efetivo;Não
72;14022;D;3147907;IFSULDEMINAS;40h;Passos;1;;Não Possui;Especialização;Campus Passos;Pcctae;Efetivo;Não
107;2857;D;2601409;IFPE;40h;Barreiros;1;;Não Possui;Especialização;Campus Barreiros;Pcctae;Efetivo;Não
351;32363;C;2609600;IFPE;40h;Olinda;1;;Não Possui;Especialização;Campus Olinda;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
233;42565;D;5003702;IFMS;DE;Dourados;1;;Não Possui;Doutorado;Campus Dourados;Ebtt;Efetivo;Sim
612;;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
258;2862;C;2607208;IFPE;40h;Ipojuca;1;;Não Possui;Graduação;Campus Ipojuca;Pcctae;Efetivo;Não
280;32132;E;2607901;IFPE;40h;Jaboato dos Guararapes;1;;Não Possui;Mestrado;Campus Jaboatão dos Guararapes;Pcctae;Efetivo;Não
375;32365;C;2610707;IFPE;40h;Paulista;1;;Não Possui;Graduação;Campus Paulista;Pcctae;Efetivo;Não
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;RSC III;Mestrado;Campus Aquidauana;Ebtt;Efetivo;Sim
419;2856;D;2611606;IFPE;40h;Recife;1;;Não Possui;Graduação;Campus Recife;Pcctae;Efetivo;Não
258;2862;C;2607208;IFPE;40h;Ipojuca;1;;Não Possui;Especialização;Campus Ipojuca;Pcctae;Efetivo;Não
6;14106;D;2600104;IFPE;40h;Afogados da Ingazeira;1;;Não Possui;Graduação;Campus Afogados da Ingazeira;Pcctae;Efetivo;Não
6;14106;C;2600104;IFPE;40h;Afogados da Ingazeira;1;;Não Possui;Especialização;Campus Afogados da Ingazeira;Pcctae;Efetivo;Não
339;42566;D;5005707;IFMS;DE;Navira;1;;Não Possui;Doutorado;Campus Naviraí;Ebtt;Efetivo;Sim
350;32074;E;1505106;IFPA;40h;îbidos;1;;Não Possui;Especialização;Campus Óbidos;Pcctae;Efetivo;Não
130;32118;C;2602902;IFPE;40h;Cabo de Santo Agostinho;1;;Não Possui;Mestrado;Campus Cabo de Santo Agostinho;Pcctae;Efetivo;Não
375;32365;D;2610707;IFPE;40h;Paulista;1;;Não Possui;Graduação;Campus Paulista;Pcctae;Efetivo;Não
339;42566;D;5005707;IFMS;DE;Navira;1;;RSC II;Especialização;Campus Naviraí;Ebtt;Efetivo;Sim
195;13893;D;5003306;IFMS;40h;Coxim;1;;Não Possui;Especialização;Campus Coxim;Pcctae;Efetivo;Não
195;13893;D;5003306;IFMS;40h;Coxim;1;;Não Possui;Mestrado;Campus Coxim;Pcctae;Efetivo;Não
280;32132;D;2607901;IFPE;40h;Jaboato dos Guararapes;1;;Não Possui;Mestrado;Campus Jaboatão dos Guararapes;Pcctae;Efetivo;Não
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;RSC III;Mestrado;Campus Aquidauana;Ebtt;Efetivo;Sim
612;;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
113;2914;D;1501402;IFPA;DE;Belm;1;;RSC III;Mestrado;Campus Belém;Ebtt;Efetivo;Sim
345;13447;D;5006200;IFMS;DE;Nova Andradina;1;;Não Possui;Doutorado;Campus Nova Andradina;Ebtt;Efetivo;Sim
288;42563;D;5005004;IFMS;DE;Jardim;1;;RSC III;Mestrado;Campus Jardim;Ebtt;Efetivo;Sim
339;42566;C;5005707;IFMS;40h;Navira;1;;Não Possui;Especialização;Campus Naviraí;Pcctae;Efetivo;Não
355;32362;D;2610004;IFPE;40h;Palmares;1;;Não Possui;Especialização;Campus Palmares;Pcctae;Efetivo;Não
2;32366;D;2600054;IFPE;40h;Abreu e Lima;1;;Não Possui;Especialização;Campus Abreu e Lima;Pcctae;Efetivo;Não
320;2917;E;1504208;IFPA;40h;Marab;1;;Não Possui;Mestrado;Campus Marabá Rural;Pcctae;Efetivo;Não
339;42566;C;5005707;IFMS;40h;Navira;1;;Não Possui;Graduação;Campus Naviraí;Pcctae;Efetivo;Não
33;13209;D;3104502;IFNMG;DE;Arinos;1;;RSC III;Mestrado;Campus Arinos;Ebtt;Efetivo;Sim
333;14171;D;3143302;IFNMG;DE;Montes Claros;1;;RSC III;Mestrado;Campus Montes Claros;Ebtt;Efetivo;Sim
25;13649;D;3103405;IFNMG;DE;Araua;1;;RSC III;Mestrado;Campus Araçuaí;Ebtt;Efetivo;Sim
392;14172;D;3151206;IFNMG;DE;Pirapora;1;;RSC III;Mestrado;Campus Pirapora;Ebtt;Efetivo;Sim
333;14171;D;3143302;IFNMG;DE;Montes Claros;1;;Não Possui;Doutorado;Campus Montes Claros;Ebtt;Efetivo;Sim
206;42124;D;3121605;IFNMG;DE;Diamantina;1;;Não Possui;Doutorado;Campus Diamantina;Ebtt;Efetivo;Sim
612;;E;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
615;;E;2611606;IFPE;40h;Recife;1;;Não Possui;Graduação;Reitoria do Instituto Federal de Pernambuco;Pcctae;Efetivo;Não
258;2862;E;2607208;IFPE;40h;Ipojuca;1;;Não Possui;Graduação;Campus Ipojuca;Pcctae;Efetivo;Não
130;32118;C;2602902;IFPE;40h;Cabo de Santo Agostinho;1;;Não Possui;Especialização;Campus Cabo de Santo Agostinho;Pcctae;Efetivo;Não
612;;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
419;2856;C;2611606;IFPE;40h;Recife;1;;Não Possui;Mestrado;Campus Recife;Pcctae;Efetivo;Não
612;;E;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
130;32118;C;2602902;IFPE;40h;Cabo de Santo Agostinho;1;;Não Possui;Especialização;Campus Cabo de Santo Agostinho;Pcctae;Efetivo;Não
143;12485;D;5002704;IFMS;DE;Campo Grande;1;;RSC III;Mestrado;Campus Campo Grande;Ebtt;Efetivo;Sim
350;32074;D;1505106;IFPA;40h;îbidos;1;;Não Possui;Especialização;Campus Óbidos;Pcctae;Efetivo;Não
538;2860;C;2616407;IFPE;40h;Vitria de Santo Anto;1;;Não Possui;Graduação;Campus Vitória de Santo Antão;Pcctae;Efetivo;Não
419;2856;C;2611606;IFPE;40h;Recife;1;;Não Possui;Especialização;Campus Recife;Pcctae;Efetivo;Não
355;32362;C;2610004;IFPE;40h;Palmares;1;;Não Possui;Educação Básica;Campus Palmares;Pcctae;Efetivo;Não
608;;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Sudeste de Minas Gerais;Pcctae;Efetivo;Não
21;13892;C;5001102;IFMS;40h;Aquidauana;1;;Não Possui;Mestrado;Campus Aquidauana;Pcctae;Efetivo;Não
143;12485;D;5002704;IFMS;DE;Campo Grande;1;;RSC III;Mestrado;Campus Campo Grande;Ebtt;Efetivo;Sim
43;13863;D;1501808;IFPA;40h;Breves;1;;Não Possui;Especialização;Campus Breves;Pcctae;Efetivo;Não
351;32363;C;2609600;IFPE;40h;Olinda;1;;Não Possui;Graduação;Campus Olinda;Pcctae;Efetivo;Não
113;2914;E;1501402;IFPA;40h;Belm;1;;Não Possui;Mestrado;Campus Belém;Pcctae;Efetivo;Não
705;32022;D;3114105;IFSULDEMINAS;DE;Carmo de Minas;1;;RSC III;Mestrado;Campus Avançado Carmo de Minas;Ebtt;Efetivo;Sim
233;42565;E;5003702;IFMS;40h;Dourados;1;;Não Possui;Especialização;Campus Dourados;Pcctae;Efetivo;Não
513;2960;D;3170107;IFTM;DE;Uberaba;1;;Não Possui;Doutorado;Campus Uberaba;Ebtt;Efetivo;Sim
345;13447;D;5006200;IFMS;DE;Nova Andradina;1;;RSC III;Mestrado;Campus Nova Andradina;Ebtt;Efetivo;Sim
612;;E;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
399;13894;D;5006606;IFMS;40h;Ponta Por;1;;Não Possui;Mestrado;Campus Ponta Porã;Pcctae;Efetivo;Não
21;13892;D;5001102;IFMS;40h;Aquidauana;1;;Não Possui;Doutorado;Campus Aquidauana;Pcctae;Efetivo;Não
298;2958;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Especialização;Campus Juiz de Fora;Pcctae;Efetivo;Não
612;;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
193;14144;D;5003207;IFMS;40h;Corumb;1;;Não Possui;Educação Básica;Campus Corumbá;Pcctae;Efetivo;Não
16;32043;E;1500800;IFPA;40h;Ananindeua;1;;Não Possui;Doutorado;Campus Ananindeua;Pcctae;Efetivo;Não
431;2913;D;3157005;IFNMG;DE;Salinas;1;;RSC III;Mestrado;Campus Salinas;Ebtt;Efetivo;Sim
399;13894;D;5006606;IFMS;DE;Ponta Por;1;;Não Possui;Doutorado;Campus Ponta Porã;Ebtt;Efetivo;Sim
613;;D;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
21;13892;E;5001102;IFMS;40h;Aquidauana;1;;Não Possui;Especialização;Campus Aquidauana;Pcctae;Efetivo;Não
288;42563;D;5005004;IFMS;DE;Jardim;1;;RSC III;Mestrado;Campus Jardim;Ebtt;Efetivo;Sim
113;2914;C;1501402;IFPA;40h;Belm;1;;Não Possui;Educação Básica;Campus Belém;Pcctae;Efetivo;Não
286;2912;D;3135209;IFNMG;DE;Januria;1;;RSC III;Mestrado;Campus Januária;Ebtt;Efetivo;Sim
206;42124;D;3121605;IFNMG;DE;Diamantina;1;;Não Possui;Doutorado;Campus Diamantina;Ebtt;Efetivo;Sim
298;2958;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Graduação;Campus Juiz de Fora;Pcctae;Efetivo;Não
293;2809;E;2507507;IFPB;40h;Joo Pessoa;1;;Não Possui;Especialização;Campus João Pessoa;Pcctae;Efetivo;Não
613;;D;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
113;2914;D;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Campus Belém;Pcctae;Efetivo;Não
593;13903;D;3170206;IFTM;DE;Uberlndia;1;;RSC III;Mestrado;Campus Uberlândia Centro;Ebtt;Efetivo;Sim
82;20415;E;3160702;IF SUDESTE MG;40h;Santos Dumont;1;;Não Possui;Especialização;Campus Santos Dumont;Pcctae;Efetivo;Não
25;13649;D;3103405;IFNMG;DE;Araua;1;;Não Possui;Doutorado;Campus Araçuaí;Ebtt;Efetivo;Sim
362;32357;D;1505502;IFPA;DE;Paragominas;1;;RSC III;Mestrado;Campus Paragominas;Ebtt;Efetivo;Sim
82;20415;E;3160702;IF SUDESTE MG;40h;Santos Dumont;1;;Não Possui;Mestrado;Campus Santos Dumont;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Mestrado;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
298;2958;D;3136702;IF SUDESTE MG;DE;Juiz de Fora;1;;Não Possui;Doutorado;Campus Juiz de Fora;Ebtt;Efetivo;Sim
298;2958;D;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Educação Básica;Campus Juiz de Fora;Pcctae;Efetivo;Não
25;13649;D;3103405;IFNMG;DE;Araua;1;;Não Possui;Doutorado;Campus Araçuaí;Ebtt;Efetivo;Sim
336;13462;C;3143906;IF SUDESTE MG;40h;Muria;1;;Não Possui;Especialização;Campus Muriaé;Pcctae;Efetivo;Não
613;;E;1501402;IFPA;40h;Belm;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Pará;Pcctae;Efetivo;Não
101;2957;D;3105608;IF SUDESTE MG;40h;Barbacena;1;;Não Possui;Mestrado;Campus Barbacena;Pcctae;Efetivo;Não
513;2960;D;3170107;IFTM;DE;Uberaba;1;;RSC III;Mestrado;Campus Uberaba;Ebtt;Efetivo;Sim
286;2912;D;3135209;IFNMG;DE;Januria;1;;Não Possui;Doutorado;Campus Januária;Ebtt;Efetivo;Sim
508;13891;D;5008305;IFMS;40h;Trs Lagoas;1;;Não Possui;Especialização;Campus Três Lagoas;Pcctae;Efetivo;Não
336;13462;E;3143906;IF SUDESTE MG;40h;Muria;1;;Não Possui;Especialização;Campus Muriaé;Pcctae;Efetivo;Não
612;;D;5002704;IFMS;40h;Campo Grande;1;;Não Possui;Graduação;Reitoria do Instituto Federal do Mato Grosso do Sul;Pcctae;Efetivo;Não
21;13892;D;5001102;IFMS;DE;Aquidauana;1;;RSC III;Mestrado;Campus Aquidauana;Ebtt;Efetivo;Sim
113;2914;D;1501402;IFPA;40h;Belm;1;;Não Possui;Mestrado;Campus Belém;Pcctae;Efetivo;Não
399;13894;E;5006606;IFMS;40h;Ponta Por;1;;Não Possui;Especialização;Campus Ponta Porã;Pcctae;Efetivo;Não
233;42565;D;5003702;IFMS;DE;Dourados;1;;Não Possui;Doutorado;Campus Dourados;Ebtt;Efetivo;Sim
386;3567;C;2511400;IFPB;40h;Picu;1;;Não Possui;Educação Básica;Campus Picuí;Pcctae;Efetivo;Não
101;2957;D;3105608;IF SUDESTE MG;DE;Barbacena;1;;RSC III;Mestrado;Campus Barbacena;Ebtt;Efetivo;Sim
413;3566;C;2512309;IFPB;40h;Princesa Isabel;1;;Não Possui;Educação Básica;Campus Princesa Isabel;Pcctae;Efetivo;Não
608;;E;3136702;IF SUDESTE MG;40h;Juiz de Fora;1;;Não Possui;Especialização;Reitoria do Instituto Federal do Sudeste de Minas Gerais;Pcctae;Efetivo;Não
72;14022;D;3147907;IFSULDEMINAS;DE;Passos;1;;Não Possui;Doutorado;Campus Passos;Ebtt;Efetivo;Sim
233;42565;D;5003702;IFMS;40h;Dourados;1;;Não Possui;Educação Básica;Campus Dourados;Pcctae;Efetivo;Não
508;13891;E;5008305;IFMS;40h;Trs Lagoas;1;;Não Possui;Especialização;Campus Três Lagoas;Pcctae;Efetivo;Não
426;2991;D;3155801;IF SUDESTE MG;DE;Rio Pomba;1;;RSC III;Mestrado;Campus Rio Pomba;Ebtt;Efetivo;Sim
163;32027;C;2504306;IFPB;40h;Catol do Rocha;1;;Não Possui;Especialização;Campus Catolé do Rocha;Pcctae;Efetivo;Não
426;2991;D;3155801;IF SUDESTE MG;40h;Rio Pomba;1;;Não Possui;Graduação;Campus Rio Pomba;Pcctae;Efetivo;Não
195;13893;D;5003306;IFMS;DE;Coxim;1;;RSC III;Mestrado;Campus Coxim;Ebtt;Efetivo;Sim
426;2991;D;3155801;IF SUDESTE MG;40h;Rio Pomba;1;;Não Possui;Educação Básica;Campus Rio Pomba;Pcctae;Efetivo;Não
161;2915;C;1502400;IFPA;40h;Castanhal;1;;Não Possui;Educação Básica;Campus Castanhal;Pcctae;Efetivo;Não
100;2996;D;3105103;IFMG;DE;Bambu;1;;Não Possui;Doutorado;Campus Bambuí;Ebtt;Efetivo;Sim
288;42563;E;5005004;IFMS;40h;Jardim;1;;Não Possui;Especialização;Campus Jardim;Pcctae;Efetivo;Não
371;3584;C;2510808;IFPB;40h;Patos;1;;Não Possui;Graduação;Campus Patos;Pcctae;Efetivo;Não
